dataset,round,reference,method,kind,operating_point,d_balanced_accuracy,d_balanced_accuracy_lo,d_balanced_accuracy_hi,d_balanced_accuracy_p,d_mcc,d_mcc_lo,d_mcc_hi,d_mcc_p,d_sensitivity,d_sensitivity_lo,d_sensitivity_hi,d_sensitivity_p,d_specificity,d_specificity_lo,d_specificity_hi,d_specificity_p
CAID3 Disorder-NOX,caid3,disorder_nox,PredIDR-long,DED,literal,0.047019695244639365,0.004513183167748308,0.08140265819473597,0.038,0.0483330484877381,-0.02080914725771784,0.1090316920035301,0.15,0.25807248129084565,0.17198362575233173,0.32408760561047284,0.001,-0.16403309080156694,-0.19026200811615335,-0.13546406597724936,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,PredIDR-short,DED,literal,0.037586210065060605,-0.005032781325774527,0.07175383756486978,0.072,0.03074832993103531,-0.037796278918751786,0.08974275201142595,0.334,0.2544804660977702,0.16984706166557775,0.321275870392972,0.001,-0.179308045967649,-0.20438869784397337,-0.15249491137749382,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,PredIDR2-Prof-Art,DED,literal,0.039843542258256676,0.005785716147467513,0.07459272129643144,0.03,0.036584918100391495,-0.021001081643033884,0.09569350107650693,0.212,0.3025984182611605,0.23723903924163073,0.360198822580136,0.001,-0.22291133374464717,-0.25918973142693086,-0.1892087258189612,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,PredIDR2-Seq-Art,DED,literal,0.03857432425327446,0.01128000259051264,0.06673227461101407,0.002,0.03461822260540612,-0.012379518108716497,0.08560929888849661,0.148,0.30498898650963274,0.2582701676315702,0.35095997525915573,0.001,-0.22784033800308381,-0.2628292792801695,-0.19165694871737593,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,AUCpred-profile,DED,literal,0.024927881331912614,-0.012818452752000256,0.06060006724123229,0.208,0.021811377956310538,-0.04353220941217316,0.0818147858235545,0.528,0.11603181894544425,0.03798957543821722,0.18971594092611205,0.004,-0.06617605628161902,-0.08564630710179681,-0.048420435920134716,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,AUCpred-no-profile,DED,literal,0.0033295482402876746,-0.03286058918667202,0.03935722986316248,0.848,0.003781035722509955,-0.061819659503571475,0.06691367855930154,0.894,0.011273046249977174,-0.06412846930053817,0.0894228805986319,0.768,-0.004613949769401829,-0.02540633113614847,0.01585180342650294,0.656
CAID3 Disorder-NOX,caid3,disorder_nox,DisoPred,DED,literal,0.07491722555890451,0.04765310214767867,0.10019109659917325,0.001,0.12472353031930099,0.07501944743720246,0.17505125946346203,0.001,0.1623836360140826,0.1070762548036156,0.21523020460093784,0.001,-0.012549184896273548,-0.035924952163260165,0.012052785043240533,0.318
CAID3 Disorder-NOX,caid3,disorder_nox,DisPredict2,DED,literal,-0.11427353333203139,-0.14888681595403994,-0.07472408021940481,0.001,-0.24007684958991457,-0.30839048267077224,-0.16321150898988135,0.001,-0.0997558050647952,-0.17514436764001107,-0.017372260010831378,0.012,-0.1287912615992676,-0.17832605122130227,-0.07872347477678669,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,DisPredict3,DED,literal,-0.019693366379914565,-0.06365005017724033,0.026312318877615877,0.382,0.012820998193487008,-0.07446723011163606,0.09816181047924884,0.742,-0.11946857366712266,-0.2187147547150158,-0.024420485726099807,0.018,0.08008184090729352,0.04174744647116591,0.11748885284043355,0.002
CAID3 Disorder-NOX,caid3,disorder_nox,IDP-Fusion,DED,literal,0.06117677798283242,0.020590495531603872,0.0988909186097949,0.006,0.07718113525208284,0.008025656283630755,0.14335561148434933,0.026,0.23841349431450026,0.15347187404438783,0.31623986653469294,0.001,-0.11605993834883546,-0.1475765342490634,-0.08997530900069317,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,rawMSA-disorder,DED,literal,-0.04754916574069047,-0.09400479423657102,-0.0006878165026899592,0.048,-0.038826965641411915,-0.13184842827431373,0.05070765710091962,0.406,-0.1744787030871329,-0.26770538911451697,-0.07616833601484278,0.001,0.07938037160575198,0.04066481510276947,0.12121190375886232,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,Metapredict-v1,DED,literal,-0.002658637221555037,-0.033355058665038816,0.028727849615909577,0.84,0.010864004375756672,-0.0465743101928438,0.06723804112852205,0.696,-0.037405946386911436,-0.10190232331526299,0.026324465566509633,0.256,0.03208867194380136,0.012372890576659518,0.051554923668258666,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,Metapredict-v2,DED,literal,0.07297129520250295,0.04999888042449362,0.09629859620687087,0.001,0.10794673318087225,0.06687642111779923,0.14933120351281576,0.001,0.20406086509790333,0.15839230603471388,0.2534818678312583,0.001,-0.058118274692897445,-0.07566965096919685,-0.042711563997883825,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,Metapredict-v3,DED,literal,0.0974764376183624,0.074976763428237,0.1206570932101654,0.001,0.1518454617557211,0.1137579847745248,0.19476996271717542,0.001,0.24753579019675018,0.20279210580944732,0.2961173486267608,0.001,-0.0525829149600254,-0.07001209331832783,-0.03458875947469611,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,DisoMine,DED,literal,-0.07321405065351923,-0.12192908677557147,-0.024402527371153195,0.01,-0.10843935290185137,-0.2086204328459018,-0.018773055306835828,0.032,-0.1963887325947597,-0.2897024650279225,-0.0941530596765744,0.001,0.04996063128772128,0.001978469729319074,0.09259303959540136,0.036
CAID3 Disorder-NOX,caid3,disorder_nox,PUNCH2,DED,literal,0.09654894242402201,0.07277128810113281,0.12083003788977373,0.001,0.14693599490762882,0.10349406947777366,0.19156299442321684,0.001,0.26211190876180696,0.2115698719381285,0.31520045084156456,0.001,-0.0690140239137629,-0.09057924364101531,-0.04815216583624346,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,PUNCH2-Light,DED,literal,0.09309305558792359,0.06872397783071328,0.11777951345518727,0.001,0.1409991112920666,0.0981050710665068,0.18569295495257537,0.001,0.2546391976447383,0.20435011282174267,0.3072019803239757,0.001,-0.06845308646889114,-0.08976866705696553,-0.04654775989136257,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,DisorderUnetLM,DED,literal,0.062195553957530104,0.02363750114639352,0.10286750341174346,0.004,0.13256010298071377,0.0610652512924422,0.2097720574450945,0.002,0.07479476538643291,-0.00402859764241836,0.15564387201102983,0.058,0.04959634252862728,0.016716946278113733,0.08365505336113746,0.006
CAID3 Disorder-NOX,caid3,disorder_nox,LMDisorder,DED,literal,0.0674365043443669,0.04395067636126534,0.09176523255066454,0.001,0.08669356441342874,0.04582838156149894,0.13048074131124954,0.001,0.3249301898425706,0.2787745210249369,0.3727694638021791,0.001,-0.19005718115383677,-0.22361310110351765,-0.15717272988992978,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,ESMDisPred-1,DED,literal,-0.03431246678079895,-0.07883607081952887,0.012564127175421809,0.136,0.0036713012596714706,-0.08713816152654724,0.09034091974668329,0.922,-0.1680684539669763,-0.2598593877021297,-0.06814772619419383,0.001,0.09944352040537839,0.06263794529170531,0.13653167728583906,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,ESMDisPred-2,DED,literal,-0.027219009477085287,-0.07468817950511122,0.021362446090289568,0.24,0.015416435310126453,-0.07440348016279913,0.10104676060245452,0.696,-0.1526528886086786,-0.25199668589141705,-0.053270366897282144,0.001,0.09821486965450801,0.06052253203157932,0.13508002313173512,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,UdonPred-DisProt,DED,literal,0.003923814439077597,-0.029303450405728116,0.03811564966742927,0.814,0.024364148727375648,-0.042522817218359904,0.08767748543951763,0.444,-0.028011204812425746,-0.09301181129174182,0.04154289094677335,0.406,0.03585883369058094,0.005417460235086611,0.06908086615016275,0.012
CAID3 Disorder-NOX,caid3,disorder_nox,UdonPred-combined,DED,literal,0.0681929352121011,0.03404090083813428,0.10183202868467692,0.001,0.10251901379144093,0.04588777938962811,0.16111603995218207,0.001,0.18187353650294186,0.11147371165851827,0.255125955222938,0.001,-0.04548766607873968,-0.06817521319974457,-0.025697934911497182,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,DARUMA-beta,DED,literal,0.04564950464811024,0.017470687901168732,0.07465378799225549,0.002,0.056622814552724374,0.006371417370843348,0.1075999310154767,0.028,0.165149209171307,0.11030853364566384,0.22411839355664817,0.001,-0.07385019987508651,-0.09778222620569464,-0.05105905316385522,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,DisoFLAG-IDR,DED,literal,0.04875206922479801,0.009532079395770195,0.08847085613538448,0.006,0.09979061544418169,0.027146690716284665,0.17134921204005196,0.004,0.06539123489429992,-0.013662560994527005,0.14634869785891302,0.11,0.0321129035552961,-0.0018148861732397714,0.0645878823172103,0.068
CAID3 Disorder-NOX,caid3,disorder_nox,s2D-2,DED,literal,-0.06435839147841067,-0.09949332781134887,-0.03097462151018439,0.001,-0.1562420079038312,-0.22226425638752192,-0.09356087867916785,0.001,0.152920807740271,0.06946027181194443,0.2266283696553517,0.001,-0.2816375906970924,-0.31166442415925455,-0.25009246191152085,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,AlphaFold-rsa,AF,calibrated,0.014860681296634433,-0.0028448402436874074,0.03374914382544772,0.132,0.02859549767593112,-0.0038367698802742956,0.06399933131681865,0.106,0.015452177955878,-0.018360626736250045,0.05265270793809205,0.41,0.014269184637390861,-0.003589934519226273,0.031153390075953018,0.102
CAID3 Disorder-NOX,caid3,disorder_nox,AlphaFold3-pLDDT,AF,calibrated,-0.0016675469389909883,-0.01420552195874381,0.010925240347284877,0.772,-0.005682641841627677,-0.028294286248421428,0.017188081914440018,0.6,0.017480803499994764,-0.006289383127337353,0.042050115118690355,0.144,-0.020815897377976744,-0.03288787165444201,-0.008881042997035155,0.002
CAID3 Disorder-NOX,caid3,disorder_nox,AlphaFold3-rsa,AF,calibrated,0.009980631653840607,-0.008984469450027956,0.030903076154907796,0.356,0.013429142752665704,-0.021014086034206538,0.051935968687394245,0.486,0.08670657269574074,0.058669911910208816,0.12041897676095749,0.001,-0.06674530938805953,-0.09776521938391376,-0.038284268304962815,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,AIUPred,DED,calibrated,-0.0325821012571865,-0.058784740260734714,-0.006766004699626981,0.014,-0.04563185719634032,-0.09173185678829085,0.0014511608029578662,0.062,-0.11533092474134442,-0.1631113141933887,-0.0656322407105339,0.001,0.050166722226971425,0.02769555091819751,0.07317906375507165,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,AIUPred-2-disorder,DED,calibrated,-0.00748755288866157,-0.027433884429666558,0.013883739095443293,0.476,-0.010246628482751178,-0.04718361132275484,0.028540268714306247,0.572,-0.03137435300028465,-0.07489469196022257,0.010504645155499611,0.13,0.016399247222961516,-0.0009178094820126104,0.03312670475589557,0.07
CAID3 Disorder-NOX,caid3,disorder_nox,IUPred3,DED,calibrated,-0.05137073623229944,-0.08132921693793588,-0.02296749815216313,0.004,-0.0849469611943031,-0.13859048207411975,-0.0329294980051406,0.008,-0.12872097293195334,-0.18201866882312925,-0.07505981356017986,0.001,0.025979500467354477,0.0014072458673584285,0.0491819687782766,0.04
CAID3 Disorder-NOX,caid3,disorder_nox,ESpritz-D,DED,calibrated,-0.05984567234063039,-0.0992549665959508,-0.01930944803740629,0.002,-0.09843654057394419,-0.17251285466566452,-0.022962259940002897,0.004,-0.15021491788268065,-0.22698993880068757,-0.07756430280161489,0.002,0.03052357320141989,-0.012621201086979424,0.07120527457414197,0.18
CAID3 Disorder-NOX,caid3,disorder_nox,ESpritz-N,DED,calibrated,-0.0733793790619133,-0.09935878454730279,-0.047050150226937454,0.001,-0.1119794206937654,-0.15925725581770137,-0.06340557275792061,0.001,-0.21255034695532027,-0.2607741725833532,-0.16388520395840092,0.001,0.06579158883149368,0.04723679965796236,0.08501269544443625,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,ESpritz-X,DED,calibrated,-0.06433330538767341,-0.09291707413389749,-0.03772939247890672,0.001,-0.1010361027510979,-0.15451781270690348,-0.0528642103728006,0.001,-0.17933548918001993,-0.2308555275448472,-0.12699753102900874,0.001,0.05066887840467308,0.027506640193362724,0.07185881873345942,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,MobiDB-lite,DED,calibrated,-0.051629580449325724,-0.07924259454320383,-0.024903678308082326,0.001,-0.0824568700640126,-0.13529599982790205,-0.03385441515912627,0.004,-0.141265051080873,-0.1914746795609913,-0.09142143477065023,0.001,0.038005890182221565,0.017670429125837637,0.05798368227233115,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,flDPnn,DED,calibrated,-0.023350322758738395,-0.05230612058135283,0.00592550814873677,0.106,-0.03451211265300048,-0.0886244566701253,0.020692962096883538,0.202,-0.07945291807278052,-0.14030866908552148,-0.021532426386236113,0.012,0.03275227255530373,-0.002945530270734409,0.06715476342900716,0.064
CAID3 Disorder-NOX,caid3,disorder_nox,flDPnn2,DED,calibrated,-0.02111223957816004,-0.05204132363383237,0.006378942416926458,0.134,-0.02395915023640729,-0.08174559642803386,0.030409820934252443,0.368,-0.09913002270575469,-0.16433185214979087,-0.03859442655526999,0.002,0.056905543549434605,0.019428725474367275,0.09422549793106091,0.006
CAID3 Disorder-NOX,caid3,disorder_nox,flDPnn3a,DED,calibrated,0.019636120842197655,-0.00872089942470704,0.048591783192411815,0.164,0.03506923643061896,-0.01896134003241806,0.08892420596901766,0.196,0.037913532890305794,-0.009288626771523789,0.09015327457022335,0.128,0.001358708794089508,-0.03938337768783526,0.04439276612710229,0.952
CAID3 Disorder-NOX,caid3,disorder_nox,flDPnn3b,DED,calibrated,-0.01510186576145744,-0.05949092646246188,0.023586638678223897,0.49,-0.021670816269542,-0.10183220157918245,0.049044075176247925,0.612,-0.05575052136353379,-0.1392969625682263,0.015528102979729789,0.136,0.02554678984061891,-0.02055639837926009,0.07181562048061335,0.33
CAID3 Disorder-NOX,caid3,disorder_nox,DISOPRED3-diso,DED,calibrated,-0.03729731346029216,-0.05596001342620975,-0.018966904717492468,0.001,-0.06432304104138944,-0.09735296163499324,-0.03146454804557623,0.001,-0.08188674953738027,-0.1200304053389975,-0.04593168385088102,0.001,0.007292122616795938,-0.012429199150688982,0.02839039001192462,0.506
CAID3 Disorder-NOX,caid3,disorder_nox,SETH-0,DED,calibrated,0.015712806190246016,0.0025704297631710614,0.02941032485487817,0.018,0.028875734630454324,0.00556837556761192,0.05302184638598607,0.02,0.024260600299824787,-0.00047938902944167066,0.05016448030563144,0.056,0.007165012080667248,-0.006455771337462918,0.020254526877104214,0.294
CAID3 Disorder-NOX,caid3,disorder_nox,SETH-1,DED,calibrated,0.002390608299040236,-0.013309578854726724,0.018445373574772824,0.788,0.005133680196821115,-0.02361978991248538,0.03531969790331691,0.752,-0.0015273921507365548,-0.030138982601575603,0.025971619005785564,0.912,0.006308608748817033,-0.011534516211982157,0.022721843008137965,0.46
CAID3 Disorder-NOX,caid3,disorder_nox,VSL2,DED,calibrated,-0.054315991118222294,-0.0800500426405858,-0.028690457804075545,0.002,-0.1018054156305996,-0.150797794892634,-0.05561219295320316,0.002,-0.06809040394233004,-0.11203045145563922,-0.021396127976893,0.006,-0.04054157829411455,-0.06812575857004993,-0.015503838268244302,0.006
CAID3 Disorder-NOX,caid3,disorder_nox,SPOT-Disorder,DED,calibrated,-0.022402809178105543,-0.05256344853570314,0.004299621262809348,0.098,-0.03819022360457234,-0.09047303840061541,0.009515108037215968,0.12,-0.05105881432482408,-0.11946742367529806,0.003075124098201543,0.076,0.006253195968612992,-0.02099854319580798,0.03224544971345164,0.65
CAID3 Disorder-NOX,caid3,disorder_nox,SPOT-Disorder2,DED,calibrated,0.008365229969046626,-0.007981594922889251,0.025777914255460145,0.336,0.01872263841506239,-0.009471792772488219,0.0507375754103619,0.222,-0.005384202026150661,-0.03917561125930167,0.02621234177910593,0.714,0.022114661964243908,0.006864052135295729,0.038175910858282674,0.004
CAID3 Disorder-NOX,caid3,disorder_nox,SPOT-Disorder-Single,DED,calibrated,-0.034809225164579446,-0.06070873946347471,-0.009380021653425802,0.018,-0.05763822284079521,-0.10362413349981373,-0.01233788209222407,0.02,-0.08849427335997001,-0.139736505037188,-0.03458499581727247,0.002,0.01887582303081113,-0.0004221263244062467,0.036920747678443076,0.054
CAID3 Disorder-NOX,caid3,disorder_nox,DisEMBL-dis465,DED,calibrated,-0.11211127724820678,-0.13589048365748677,-0.0870159098814083,0.001,-0.2075763542227712,-0.2534853631325441,-0.16155072168872003,0.001,-0.16573823123664316,-0.21265415041164018,-0.11771926905934597,0.001,-0.05848432325977036,-0.08066230698003508,-0.03691989654728694,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,DisEMBL-disHL,DED,calibrated,-0.18386102633002463,-0.2199149385354217,-0.14765134837484892,0.001,-0.2947278592548207,-0.36737730894266146,-0.22072558465273415,0.001,-0.48878951524620323,-0.5497789046394542,-0.42818711695204403,0.001,0.12106746258615397,0.07952323249443739,0.1625921932104395,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,IsUnstruct,DED,calibrated,-0.060969980532029906,-0.09137789271261458,-0.03183157602550029,0.001,-0.09742683197123456,-0.15222742815596849,-0.04502422841996764,0.002,-0.16483986560543695,-0.2186559879596324,-0.1111228241744358,0.001,0.04289990454137715,0.021554515974065866,0.06483772533294124,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,RONN,DED,calibrated,-0.0689075008371502,-0.09387700314385343,-0.04448826783819218,0.001,-0.12652647979293324,-0.17198601024918403,-0.0818275041052492,0.001,-0.10884080452389268,-0.1531256057731092,-0.062445587560575375,0.001,-0.028974197150407752,-0.048945775922053326,-0.009257709232076318,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,PreDisorder,DED,calibrated,-0.055411995957376135,-0.08632126849814895,-0.02763351403843747,0.001,-0.09463924058727144,-0.1488787611372191,-0.043856253543459296,0.001,-0.12708041241510282,-0.19410006574235492,-0.07105986436245386,0.001,0.016256420500350557,-0.006564566978301522,0.04134747260038813,0.184
CAID3 Disorder-NOX,caid3,disorder_nox,OPAL,DED,calibrated,-0.16184460459202968,-0.1993193981145745,-0.12475774782661041,0.001,-0.3032719289916754,-0.3752073287157664,-0.22974039231343557,0.001,-0.16373968326820834,-0.21961113468235022,-0.10476196507031402,0.001,-0.15994952591585102,-0.2142661971490192,-0.10528197476868068,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,pyHCA,DED,calibrated,-0.05964353153998336,-0.09130816416750365,-0.026894047057416888,0.001,-0.09628060820686718,-0.15372973614248442,-0.03720014898213815,0.001,-0.15733459054979462,-0.21987898287014837,-0.09794108849809431,0.001,0.03804752746982792,0.0075891334943038406,0.06662606583791623,0.022
CAID3 Disorder-NOX,caid3,disorder_nox,DeepIDP-2L,DED,calibrated,-0.03209058516378461,-0.06982360322843098,0.0034885883633831503,0.08,-0.043638868950017375,-0.11343714918874655,0.02151357540943754,0.198,-0.1188217858408924,-0.19700395884628488,-0.04663966943378693,0.002,0.0546406155133232,0.026204374188876615,0.0886271684632093,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,PredIDR-long,DED,calibrated,-0.0275345887662917,-0.05210531002098567,-0.0032058009153088426,0.026,-0.05472824663411046,-0.099143820509214,-0.011668175480412194,0.016,0.0662281873449758,0.018628064937716324,0.10836348417543448,0.006,-0.12129736487755918,-0.1498776657302743,-0.09332714788203454,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,PredIDR-short,DED,calibrated,-0.0372248518885718,-0.061415195668589856,-0.015021260753160064,0.002,-0.07244931102038119,-0.11616491196006205,-0.03197381308376325,0.002,0.055692094954377186,0.008893488597769445,0.0960333801890098,0.018,-0.1301417987315208,-0.15728006151044865,-0.10340958043300442,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,PredIDR2-Prof-Art,DED,calibrated,-0.03014819880249968,-0.05765464513253732,-0.006167845428167751,0.014,-0.04708680184293604,-0.0961986672871594,-0.004405188803062363,0.024,-0.08971960330149016,-0.1566144766444687,-0.03220926409187855,0.001,0.029423205696490803,0.007336560475337484,0.05405834052762399,0.004
CAID3 Disorder-NOX,caid3,disorder_nox,PredIDR2-Seq-Art,DED,calibrated,-0.02415850335066545,-0.043361061414727155,-0.005720399311250502,0.014,-0.04175629330429393,-0.07676568527888969,-0.009484725980327074,0.02,-0.05362039418441843,-0.09261671619336284,-0.014392185503617124,0.008,0.005303387483087539,-0.01415045438513749,0.025035823682164324,0.598
CAID3 Disorder-NOX,caid3,disorder_nox,AUCpred-profile,DED,calibrated,-0.03826714865784841,-0.06463622331758456,-0.010809338788088391,0.01,-0.07477496151058272,-0.12230617967404725,-0.029110739856088474,0.006,-0.018080427673458726,-0.07041768545363664,0.032222754222502765,0.51,-0.05845386964223809,-0.07522595000506237,-0.041338831873641325,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,AUCpred-no-profile,DED,calibrated,-0.051839701961929975,-0.0810713806787324,-0.023356927999657263,0.004,-0.08947032955771951,-0.14444684231123228,-0.03752346817803626,0.004,-0.11465529487857765,-0.16627229876604496,-0.059509655103624506,0.001,0.010975890954717708,-0.01049113965180427,0.03218181902030037,0.324
CAID3 Disorder-NOX,caid3,disorder_nox,DisoPred,DED,calibrated,0.008012766410564894,-0.013974020904361307,0.030597427156095054,0.462,0.021964502321744316,-0.018992993804695282,0.06340777411697293,0.286,-0.023781155424708583,-0.0652814042689673,0.015994896065326242,0.274,0.03980668824583837,0.0129928267301226,0.06641317232965528,0.002
CAID3 Disorder-NOX,caid3,disorder_nox,DisPredict2,DED,calibrated,-0.17585916703569812,-0.2120296422894122,-0.13667542464747082,0.001,-0.3278949339840178,-0.3945553669285905,-0.2562920115385231,0.001,-0.13374464778649825,-0.1973098027159803,-0.06779188366011062,0.001,-0.21797368628489805,-0.2781343320516397,-0.15625740004929622,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,DisPredict3,DED,calibrated,-0.005133766413461438,-0.03007901158617803,0.01971524235284444,0.666,-0.0034299965711541524,-0.05387223522471319,0.04660649229618967,0.864,-0.03883151350135456,-0.08601846055440121,0.007909868989377804,0.118,0.028563980674431683,-0.013346310474208678,0.07038574961850926,0.206
CAID3 Disorder-NOX,caid3,disorder_nox,IDP-Fusion,DED,calibrated,-0.015319318514965435,-0.048651214392268896,0.015663520860659596,0.376,-0.01936943490640284,-0.07934499183193694,0.0366683175134285,0.53,-0.06790649001081807,-0.14335090042495174,-0.0030080637390489866,0.036,0.037267852980887216,0.012119287354095221,0.06346298197756077,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,rawMSA-disorder,DED,calibrated,-0.007942958197310359,-0.044266080255064066,0.025973873170747282,0.702,-0.013484744300673965,-0.0812046469155088,0.04909485376593711,0.722,-0.019351503704490222,-0.09482260305789211,0.04301335392765905,0.612,0.0034655873098695055,-0.03767326273427743,0.0447532626584736,0.852
CAID3 Disorder-NOX,caid3,disorder_nox,Metapredict-v1,DED,calibrated,-0.04446999032049916,-0.07019355313147388,-0.018194282801610347,0.006,-0.06858862427051943,-0.11564040057190987,-0.021651917887928925,0.008,-0.1317346896779173,-0.17793479734375153,-0.08216028107610589,0.001,0.04279470903691897,0.022344237915385416,0.06317391173904298,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,Metapredict-v2,DED,calibrated,8.685202181092511e-05,-0.015280516756290368,0.016357212844363325,0.994,0.0022531401515215356,-0.025570546764628044,0.031322014471550245,0.878,-0.011769730259060892,-0.04351863586933585,0.019068969750481484,0.46,0.01194343430268275,-0.004863448267278583,0.026937785674600607,0.184
CAID3 Disorder-NOX,caid3,disorder_nox,Metapredict-v3,DED,calibrated,0.019779666100347423,0.003788405511718035,0.03675158373862099,0.014,0.04470630143859732,0.016322241751227762,0.07449861776542438,0.001,-0.00967172414070641,-0.03932048461290606,0.022070804607083213,0.516,0.04923105634140126,0.03479230070024956,0.06382699477938872,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,DisoMine,DED,calibrated,-0.0597930729086877,-0.09304460108345082,-0.027097121922461977,0.002,-0.10666414195265111,-0.1705254516350722,-0.042989818693164726,0.004,-0.11212182086164688,-0.17249976891360755,-0.05375713820827311,0.001,-0.007464324955728515,-0.059521324736770326,0.03349060505275037,0.806
CAID3 Disorder-NOX,caid3,disorder_nox,PUNCH2,DED,calibrated,0.020343628265548752,0.0018798447247586115,0.03945492673347994,0.036,0.03884237699541282,0.004773772162514928,0.07303491047174919,0.026,0.023790049695859353,-0.01237249151518107,0.05906483158175089,0.184,0.01689720683523815,-0.0019695547716091387,0.03589045005105218,0.076
CAID3 Disorder-NOX,caid3,disorder_nox,PUNCH2-Light,DED,calibrated,0.01599752629830054,-0.0027143023800118866,0.03520363323452737,0.078,0.03254999208611482,-0.00171993409661882,0.06736910318642501,0.06,0.007927846725958325,-0.030257648938424593,0.04408542525179795,0.678,0.024067205870642754,0.005167741685454666,0.043791234255424145,0.006
CAID3 Disorder-NOX,caid3,disorder_nox,DisorderUnetLM,DED,calibrated,0.030192220297616836,0.010580808667045317,0.05162680572246016,0.001,0.05280858660805025,0.015291244843576166,0.09260630627963568,0.001,0.06784823173265465,0.032919828883683055,0.10793454595905894,0.001,-0.0074637911374209834,-0.03441157456838315,0.021457138179049165,0.606
CAID3 Disorder-NOX,caid3,disorder_nox,LMDisorder,DED,calibrated,-0.0045487377234963485,-0.02257540598300845,0.01468515894408517,0.6,-0.012684670601393033,-0.046853046640289345,0.02211435430238353,0.448,0.039265926603734416,0.006867721427260865,0.07335425580030192,0.022,-0.0483634020507271,-0.07722249714676391,-0.02273474854588423,0.002
CAID3 Disorder-NOX,caid3,disorder_nox,ESMDisPred-1,DED,calibrated,0.013959063882674176,-0.009340695378816977,0.03938023665805041,0.256,0.02664985965194762,-0.01810775320529312,0.07496674747387407,0.242,0.01603672093946523,-0.032105232906333034,0.06384116481945018,0.498,0.011881406825883125,-0.02666720327650711,0.051538021659703274,0.536
CAID3 Disorder-NOX,caid3,disorder_nox,ESMDisPred-2,DED,calibrated,0.015406799820108842,-0.015131645530251968,0.04614874713712633,0.368,0.03887305869892583,-0.019781023175356068,0.09773456623778834,0.192,-0.025100989918247982,-0.08681804430353113,0.035135569388017214,0.438,0.05591458955846566,0.015074369159234702,0.09755602936659064,0.006
CAID3 Disorder-NOX,caid3,disorder_nox,UdonPred-DisProt,DED,calibrated,-0.030346406051699096,-0.053158601421105206,-0.008473367946516158,0.01,-0.05305911240314116,-0.09658107840880643,-0.01118523440224088,0.016,-0.06432467367865723,-0.10592505302442293,-0.021432721161545557,0.002,0.0036318615752590376,-0.025652258424108343,0.03390099435948301,0.824
CAID3 Disorder-NOX,caid3,disorder_nox,UdonPred-combined,DED,calibrated,0.007283532879138004,-0.013287798796424097,0.028172705417996696,0.49,0.012657727209209971,-0.024319169083787066,0.050479779917555076,0.502,0.015533740855642946,-0.028344877110101217,0.05942551154934703,0.472,-0.0009666750973669365,-0.0218313986311907,0.016929700906293144,0.962
CAID3 Disorder-NOX,caid3,disorder_nox,DARUMA-beta,DED,calibrated,-0.028966582216096277,-0.0515091191202413,-0.005884056594085831,0.016,-0.050733214849442834,-0.09175565717863611,-0.008762942787401364,0.02,-0.0598698642536624,-0.10343397748907891,-0.017791681325813196,0.012,0.0019366998214698388,-0.019479333353496563,0.02290790800736161,0.844
CAID3 Disorder-NOX,caid3,disorder_nox,DisoFLAG-IDR,DED,calibrated,0.0026686515597922713,-0.022891499674893668,0.030133279784773856,0.842,0.009872942950970064,-0.037711851474160805,0.05991634460918669,0.71,-0.022978877298802877,-0.07589608338675184,0.027982410219017914,0.378,0.028316180418387425,-0.0032511791478237097,0.05971427726337348,0.074
