dataset,method,kind,operating_point,threshold,stratum,local_recall,local_specificity,local_bacc,local_bacc_lo,local_bacc_hi,local_mcc,n_pos,n_neg
CAID3 Disorder-PDB,rawMSA-disorder,DED,literal,0.5,mid_20_30,0.34545454545454546,0.9358288770053476,0.6406417112299465,0.5984718604300608,0.6830647267615598,0.31968649500090374,1540,935
CAID3 Disorder-PDB,rawMSA-disorder,DED,literal,0.5,long_gt30,0.4031866624459217,0.9739298925488814,0.6885582774974015,0.6443720602471967,0.7321941738968983,0.34153311277527565,18954,5677
CAID3 Disorder-PDB,rawMSA-disorder,DED,calibrated,0.369,short_lt20,0.6344026548672567,0.6601356443104748,0.6472691495888657,0.6231662563033935,0.6741370302752986,0.29110598063408366,1808,1327
CAID3 Disorder-PDB,rawMSA-disorder,DED,calibrated,0.369,mid_20_30,0.7896103896103897,0.6042780748663101,0.6969442322383499,0.6496934050794345,0.7419968698093704,0.3980493838574944,1540,935
CAID3 Disorder-PDB,rawMSA-disorder,DED,calibrated,0.369,long_gt30,0.7927614223910521,0.8175092478421702,0.8051353351166111,0.7587738869440982,0.8438551463780646,0.5395944836994869,18954,5677
CAID3 Disorder-PDB,Metapredict-v1,DED,literal,0.5,short_lt20,0.3274336283185841,0.9502637528259231,0.6388486905722536,0.6103037532697886,0.6687301164626263,0.336922883217241,1808,1327
CAID3 Disorder-PDB,Metapredict-v1,DED,literal,0.5,mid_20_30,0.38246753246753246,0.9593582887700535,0.670912910618793,0.6331631976216697,0.7166623843720227,0.38105378328128287,1540,935
CAID3 Disorder-PDB,Metapredict-v1,DED,literal,0.5,long_gt30,0.5305476416587528,0.969173859432799,0.749860750545776,0.7222324037427946,0.7760332922466492,0.4270685915614337,18954,5677
CAID3 Disorder-PDB,Metapredict-v1,DED,calibrated,0.356,short_lt20,0.4723451327433628,0.8003014318010551,0.6363232822722089,0.6097874412693299,0.6636374139026784,0.2811735065858715,1808,1327
CAID3 Disorder-PDB,Metapredict-v1,DED,calibrated,0.356,mid_20_30,0.5746753246753247,0.8663101604278075,0.7204927425515661,0.6796100607737956,0.7627672420385246,0.43502174050480674,1540,935
CAID3 Disorder-PDB,Metapredict-v1,DED,calibrated,0.356,long_gt30,0.6833913685765538,0.8941342258234983,0.7887627972000261,0.7619124314740218,0.8148244825795272,0.48891831068956687,18954,5677
CAID3 Disorder-PDB,Metapredict-v2,DED,literal,0.5,short_lt20,0.4358407079646018,0.8425018839487566,0.6391712959566792,0.6097642095593123,0.6698141255769067,0.2952996362224408,1808,1327
CAID3 Disorder-PDB,Metapredict-v2,DED,literal,0.5,mid_20_30,0.5805194805194805,0.8941176470588236,0.7373185637891521,0.6949913047789906,0.7815022060829074,0.4694930274561683,1540,935
CAID3 Disorder-PDB,Metapredict-v2,DED,literal,0.5,long_gt30,0.7726601245119764,0.9043508895543421,0.8385055070331593,0.8119422134292773,0.8646714649413202,0.5864085992857385,18954,5677
CAID3 Disorder-PDB,Metapredict-v2,DED,calibrated,0.447,short_lt20,0.4778761061946903,0.8168801808590807,0.6473781435268855,0.6177254451951074,0.6771496683970616,0.30471228643840886,1808,1327
CAID3 Disorder-PDB,Metapredict-v2,DED,calibrated,0.447,mid_20_30,0.6214285714285714,0.879144385026738,0.7502864782276547,0.7064705705612524,0.7966418264332672,0.4898955538678168,1540,935
CAID3 Disorder-PDB,Metapredict-v2,DED,calibrated,0.447,long_gt30,0.7936583306953677,0.8869121014620398,0.8402852160787038,0.8133044245021404,0.8664244282953597,0.5959725456305245,18954,5677
CAID3 Disorder-PDB,Metapredict-v3,DED,literal,0.5,short_lt20,0.35564159292035397,0.8854559155990958,0.6205487542597249,0.591547814451346,0.6492016831957785,0.27380155097538417,1808,1327
CAID3 Disorder-PDB,Metapredict-v3,DED,literal,0.5,mid_20_30,0.5006493506493507,0.9155080213903743,0.7080786860198625,0.660684327665262,0.7536289349957344,0.4249008625479951,1540,935
CAID3 Disorder-PDB,Metapredict-v3,DED,literal,0.5,long_gt30,0.8190883190883191,0.9253126651400387,0.8722004921141789,0.8487421235080147,0.8961014857880177,0.6562060107711258,18954,5677
CAID3 Disorder-PDB,Metapredict-v3,DED,calibrated,0.512,short_lt20,0.34513274336283184,0.8952524491333835,0.6201925962481076,0.5913038876015101,0.6486612881083004,0.27677239713321433,1808,1327
CAID3 Disorder-PDB,Metapredict-v3,DED,calibrated,0.512,mid_20_30,0.4902597402597403,0.9176470588235294,0.7039533995416348,0.6568974468560577,0.7494490677617753,0.4186457293556719,1540,935
CAID3 Disorder-PDB,Metapredict-v3,DED,calibrated,0.512,long_gt30,0.8149730927508705,0.9309494451294698,0.8729612689401701,0.8494211984048421,0.8967234870856073,0.6556859769883034,18954,5677
CAID3 Disorder-PDB,DisoMine,DED,literal,0.5,short_lt20,0.23672566371681417,0.905802562170309,0.5712641129435616,0.5465211527907179,0.5975727748360499,0.1847544336549557,1808,1327
CAID3 Disorder-PDB,DisoMine,DED,literal,0.5,mid_20_30,0.3551948051948052,0.8887700534759359,0.6219824293353705,0.5804694456447403,0.6630856673830638,0.2686522786537666,1540,935
CAID3 Disorder-PDB,DisoMine,DED,literal,0.5,long_gt30,0.3723224649150575,0.9346485819975339,0.6534855234562957,0.6202069410382807,0.6882179382294318,0.2816885916041434,18954,5677
CAID3 Disorder-PDB,DisoMine,DED,calibrated,0.301,short_lt20,0.4668141592920354,0.7272042200452148,0.5970091896686252,0.5662803055241362,0.6250143089953855,0.19703245984930534,1808,1327
CAID3 Disorder-PDB,DisoMine,DED,calibrated,0.301,mid_20_30,0.6266233766233766,0.6887700534759358,0.6576967150496562,0.6116462444017347,0.7007775369983141,0.30585961373245485,1540,935
CAID3 Disorder-PDB,DisoMine,DED,calibrated,0.301,long_gt30,0.6829165347683867,0.8319534965650872,0.7574350156667369,0.7240218269669239,0.7888663046940035,0.43729124336284014,18954,5677
CAID3 Disorder-PDB,PUNCH2,DED,literal,0.5,short_lt20,0.43639380530973454,0.9344385832705351,0.6854161942901348,0.654323931961189,0.7173141043552015,0.4083214213414976,1808,1327
CAID3 Disorder-PDB,PUNCH2,DED,literal,0.5,mid_20_30,0.5590909090909091,0.9614973262032086,0.7602941176470588,0.7133789706817836,0.8057165390628982,0.5250622487243473,1540,935
CAID3 Disorder-PDB,PUNCH2,DED,literal,0.5,long_gt30,0.830167774612219,0.9147437026598556,0.8724557386360373,0.8404981262119705,0.9006639051699016,0.6615350847446776,18954,5677
CAID3 Disorder-PDB,PUNCH2,DED,calibrated,0.377,short_lt20,0.5326327433628318,0.8862094951017332,0.7094211192322826,0.679110076300266,0.7367862797449511,0.43237382449622797,1808,1327
CAID3 Disorder-PDB,PUNCH2,DED,calibrated,0.377,mid_20_30,0.6311688311688312,0.9347593582887701,0.7829640947288006,0.7350228046444038,0.8297500532012517,0.5564097121696354,1540,935
CAID3 Disorder-PDB,PUNCH2,DED,calibrated,0.377,long_gt30,0.8569167458056347,0.8763431389818566,0.8666299423937456,0.8327479991719068,0.8966155372757214,0.6664712191124598,18954,5677
CAID3 Disorder-PDB,PUNCH2-Light,DED,literal,0.5,short_lt20,0.41758849557522126,0.9314242652599849,0.674506380417603,0.6449614910043592,0.7035553482851185,0.3884793182039787,1808,1327
CAID3 Disorder-PDB,PUNCH2-Light,DED,literal,0.5,mid_20_30,0.55,0.9647058823529412,0.7573529411764706,0.7112827361754397,0.8027192468477066,0.5213190770743996,1540,935
CAID3 Disorder-PDB,PUNCH2-Light,DED,literal,0.5,long_gt30,0.823150786113749,0.9034701426809935,0.8633104643973712,0.831424270622972,0.8919714589198006,0.644032810123096,18954,5677
CAID3 Disorder-PDB,PUNCH2-Light,DED,calibrated,0.428,short_lt20,0.4778761061946903,0.9050489826676714,0.6914625444311808,0.6615952355372708,0.721476494573263,0.40702140655163194,1808,1327
CAID3 Disorder-PDB,PUNCH2-Light,DED,calibrated,0.428,mid_20_30,0.5902597402597403,0.9572192513368984,0.7737394957983194,0.7251930167522982,0.8177950351535257,0.5459127675355462,1540,935
CAID3 Disorder-PDB,PUNCH2-Light,DED,calibrated,0.428,long_gt30,0.8379761527909676,0.8909635370794433,0.8644698449352055,0.8312169404728376,0.8931452884543397,0.6528518359360808,18954,5677
CAID3 Disorder-PDB,DisorderUnetLM,DED,literal,0.5,short_lt20,0.49668141592920356,0.8749058025621703,0.6857936092456869,0.6554418379896664,0.7173157757371276,0.3877346184200534,1808,1327
CAID3 Disorder-PDB,DisorderUnetLM,DED,literal,0.5,mid_20_30,0.5558441558441558,0.9144385026737968,0.7351413292589764,0.6849385454732814,0.7842176696252472,0.4701840539644622,1540,935
CAID3 Disorder-PDB,DisorderUnetLM,DED,literal,0.5,long_gt30,0.6553234145826738,0.920732781398626,0.78802809799065,0.7516245461327635,0.8220743840400814,0.48569645250982,18954,5677
CAID3 Disorder-PDB,DisorderUnetLM,DED,calibrated,0.097,short_lt20,0.7311946902654868,0.6955538809344386,0.7133742855999627,0.6826588311163053,0.7434455631242003,0.4238682218682348,1808,1327
CAID3 Disorder-PDB,DisorderUnetLM,DED,calibrated,0.097,mid_20_30,0.7993506493506494,0.746524064171123,0.7729373567608862,0.7236977217611299,0.8193385461220517,0.538742676812269,1540,935
CAID3 Disorder-PDB,DisorderUnetLM,DED,calibrated,0.097,long_gt30,0.8844043473673103,0.8058833891139686,0.8451438682406395,0.8106958931969257,0.8741126246440009,0.6512871898425364,18954,5677
CAID3 Disorder-PDB,LMDisorder,DED,literal,0.5,short_lt20,0.6698008849557522,0.7882441597588545,0.7290225223573034,0.7010975855249089,0.7567759394488985,0.45314758558888046,1808,1327
CAID3 Disorder-PDB,LMDisorder,DED,literal,0.5,mid_20_30,0.7227272727272728,0.8438502673796792,0.783288770053476,0.7404470368741587,0.8252555593764662,0.5494723812091995,1540,935
CAID3 Disorder-PDB,LMDisorder,DED,literal,0.5,long_gt30,0.8890999261369632,0.7805178791615289,0.834808902649246,0.8016509745759982,0.864894018523182,0.63880051465132,18954,5677
CAID3 Disorder-PDB,LMDisorder,DED,calibrated,0.737,short_lt20,0.5309734513274337,0.8771665410700829,0.7040699961987582,0.6738068692658099,0.7321360780663752,0.42057161700575213,1808,1327
CAID3 Disorder-PDB,LMDisorder,DED,calibrated,0.737,mid_20_30,0.638961038961039,0.9197860962566845,0.7793735676088618,0.734389103065913,0.8232127654500216,0.547522371042867,1540,935
CAID3 Disorder-PDB,LMDisorder,DED,calibrated,0.737,long_gt30,0.8502690724912947,0.8398802184252246,0.8450746454582596,0.8140183304993379,0.8731542495186972,0.6291166953444469,18954,5677
CAID3 Disorder-PDB,ESMDisPred-1,DED,literal,0.5,short_lt20,0.2323008849557522,0.9344385832705351,0.5833697341131436,0.558766705644622,0.6112274367194814,0.2237465906639289,1808,1327
CAID3 Disorder-PDB,ESMDisPred-1,DED,literal,0.5,mid_20_30,0.36558441558441557,0.9390374331550803,0.6523109243697479,0.614417463888348,0.6979406173047424,0.34084695116844665,1540,935
CAID3 Disorder-PDB,ESMDisPred-1,DED,literal,0.5,long_gt30,0.4060884246069431,0.9638893781927074,0.6849889013998253,0.6471658876748927,0.7218395337775226,0.3337967092912014,18954,5677
CAID3 Disorder-PDB,ESMDisPred-1,DED,calibrated,0.198,short_lt20,0.6172566371681416,0.7106254709871892,0.6639410540776653,0.6363396585734924,0.6920206518150372,0.3243006993658248,1808,1327
CAID3 Disorder-PDB,ESMDisPred-1,DED,calibrated,0.198,mid_20_30,0.7058441558441558,0.6844919786096256,0.6951680672268907,0.654087495945484,0.7362129746706886,0.381101642295583,1540,935
CAID3 Disorder-PDB,ESMDisPred-1,DED,calibrated,0.198,long_gt30,0.8171889838556505,0.8227937290822618,0.8199913564689562,0.7881702156282351,0.8528254726104209,0.5730552536986829,18954,5677
CAID3 Disorder-PDB,ESMDisPred-2,DED,literal,0.5,short_lt20,0.24668141592920353,0.9412207987942728,0.5939511073617382,0.568931073585338,0.6210780884005304,0.24882699460498495,1808,1327
CAID3 Disorder-PDB,ESMDisPred-2,DED,literal,0.5,mid_20_30,0.3448051948051948,0.9229946524064171,0.6338999236058059,0.5957311382498514,0.677697073591186,0.3024578860746553,1540,935
CAID3 Disorder-PDB,ESMDisPred-2,DED,literal,0.5,long_gt30,0.41817030705919594,0.969173859432799,0.6936720832459975,0.6555962233981388,0.7321015024847605,0.34721714530238634,18954,5677
CAID3 Disorder-PDB,ESMDisPred-2,DED,calibrated,0.21,short_lt20,0.603429203539823,0.7302185380557649,0.6668238707977939,0.639360717845513,0.6967421838406992,0.33064342132874364,1808,1327
CAID3 Disorder-PDB,ESMDisPred-2,DED,calibrated,0.21,mid_20_30,0.7064935064935065,0.7133689839572193,0.7099312452253629,0.667563569284705,0.7476330062803731,0.40900475337638725,1540,935
CAID3 Disorder-PDB,ESMDisPred-2,DED,calibrated,0.21,long_gt30,0.8033660441067848,0.8393517703012154,0.8213589072040002,0.7876762148254423,0.8539971035744223,0.569491071080916,18954,5677
CAID3 Disorder-PDB,UdonPred-DisProt,DED,literal,0.5,short_lt20,0.375,0.8553127354935945,0.6151563677467973,0.5950377180875888,0.6354348983519613,0.2541317333317947,1808,1327
CAID3 Disorder-PDB,UdonPred-DisProt,DED,literal,0.5,mid_20_30,0.4279220779220779,0.895187165775401,0.6615546218487395,0.6285337710756832,0.696395399024246,0.33998208198575597,1540,935
CAID3 Disorder-PDB,UdonPred-DisProt,DED,literal,0.5,long_gt30,0.5445288593436741,0.9133345076624978,0.7289316835030859,0.7053413325244914,0.7526934039258698,0.38855283962716225,18954,5677
CAID3 Disorder-PDB,UdonPred-DisProt,DED,calibrated,0.197,short_lt20,0.6117256637168141,0.7159005275056518,0.6638130956112329,0.6429605136642641,0.6841126811790301,0.3242184240965369,1808,1327
CAID3 Disorder-PDB,UdonPred-DisProt,DED,calibrated,0.197,mid_20_30,0.6551948051948052,0.7754010695187166,0.715297937356761,0.6801511278991627,0.7476680070534105,0.41757968095021963,1540,935
CAID3 Disorder-PDB,UdonPred-DisProt,DED,calibrated,0.197,long_gt30,0.7480215257993036,0.8097586753567024,0.778890100578003,0.7545971431705683,0.8015109230949794,0.4838211685362,18954,5677
CAID3 Disorder-PDB,UdonPred-combined,DED,literal,0.5,short_lt20,0.4706858407079646,0.8628485305199699,0.6667671856139672,0.6402474239092061,0.6947278830002003,0.35059745012163773,1808,1327
CAID3 Disorder-PDB,UdonPred-combined,DED,literal,0.5,mid_20_30,0.6012987012987013,0.8609625668449198,0.7311306340718106,0.6949511924934114,0.7696233249748403,0.45313803329793984,1540,935
CAID3 Disorder-PDB,UdonPred-combined,DED,literal,0.5,long_gt30,0.7456473567584678,0.8957195701955258,0.8206834634769968,0.7918169880591666,0.8468104774066916,0.5508579642862487,18954,5677
CAID3 Disorder-PDB,UdonPred-combined,DED,calibrated,0.396,short_lt20,0.5652654867256637,0.8078372268274303,0.686551356776547,0.6595761988145428,0.7132066985357183,0.3751844055109135,1808,1327
CAID3 Disorder-PDB,UdonPred-combined,DED,calibrated,0.396,mid_20_30,0.6766233766233766,0.8010695187165775,0.738846447669977,0.705804812208571,0.7739263905982434,0.463214918310173,1540,935
CAID3 Disorder-PDB,UdonPred-combined,DED,calibrated,0.396,long_gt30,0.8426189722486018,0.8476307909106923,0.845124881579647,0.8161904087323525,0.8723809045029026,0.625012399410487,18954,5677
CAID3 Disorder-PDB,DARUMA-beta,DED,literal,0.5,short_lt20,0.3877212389380531,0.8831951770911831,0.635458208014618,0.603262176850497,0.6662344945394632,0.3004422122981648,1808,1327
CAID3 Disorder-PDB,DARUMA-beta,DED,literal,0.5,mid_20_30,0.5376623376623376,0.8684491978609625,0.70305576776165,0.6598839703234293,0.7499367056662914,0.40478904419183864,1540,935
CAID3 Disorder-PDB,DARUMA-beta,DED,literal,0.5,long_gt30,0.7310857866413422,0.8691210146203981,0.8001034006308702,0.7632866706252975,0.8294246577021728,0.5144726054758042,18954,5677
CAID3 Disorder-PDB,DARUMA-beta,DED,calibrated,0.449,short_lt20,0.43418141592920356,0.8507912584777694,0.6424863372034865,0.6104042581391643,0.6735572365434838,0.3034869354639952,1808,1327
CAID3 Disorder-PDB,DARUMA-beta,DED,calibrated,0.449,mid_20_30,0.5805194805194805,0.8406417112299466,0.7105805958747136,0.6672331194225288,0.7586674580776079,0.4135241223466735,1540,935
CAID3 Disorder-PDB,DARUMA-beta,DED,calibrated,0.449,long_gt30,0.7529809011290493,0.8504491809054078,0.8017150410172285,0.7653949909257718,0.8312656577878275,0.5219829612015349,18954,5677
CAID3 Disorder-PDB,DisoFLAG-IDR,DED,literal,0.5,short_lt20,0.3805309734513274,0.8568198944988696,0.6186754339750985,0.5906120605179291,0.6480266374809839,0.2611634885789338,1808,1327
CAID3 Disorder-PDB,DisoFLAG-IDR,DED,literal,0.5,mid_20_30,0.5318181818181819,0.853475935828877,0.6926470588235294,0.6492289089556981,0.739583316781172,0.383663700567976,1540,935
CAID3 Disorder-PDB,DisoFLAG-IDR,DED,literal,0.5,long_gt30,0.6398121768492139,0.9011802008102872,0.7704961888297506,0.7376063908729259,0.80095511924046,0.4558770510287785,18954,5677
CAID3 Disorder-PDB,DisoFLAG-IDR,DED,calibrated,0.307,short_lt20,0.584070796460177,0.6865109269027883,0.6352908616814826,0.6068115791948917,0.6644728888623294,0.2678755670669055,1808,1327
CAID3 Disorder-PDB,DisoFLAG-IDR,DED,calibrated,0.307,mid_20_30,0.7357142857142858,0.6877005347593583,0.711707410236822,0.6716447640456128,0.7501338350167821,0.41536523021033167,1540,935
CAID3 Disorder-PDB,DisoFLAG-IDR,DED,calibrated,0.307,long_gt30,0.8217262846892477,0.812577065351418,0.8171516750203329,0.7879650615562931,0.8450652197119776,0.5705786825264072,18954,5677
CAID3 Disorder-PDB,s2D-2,DED,literal,0.5,short_lt20,0.7616150442477876,0.6171816126601356,0.6893983284539615,0.6596327085746485,0.7158826464239211,0.38223471547975374,1808,1327
CAID3 Disorder-PDB,s2D-2,DED,literal,0.5,mid_20_30,0.727922077922078,0.7593582887700535,0.7436401833460657,0.70643350870194,0.7817380176835601,0.47432452258138535,1540,935
CAID3 Disorder-PDB,s2D-2,DED,literal,0.5,long_gt30,0.7299250817769336,0.6744759556103576,0.7022005186936455,0.6726965155427175,0.7354919658861042,0.3541152151199894,18954,5677
CAID3 Disorder-PDB,s2D-2,DED,calibrated,0.533,short_lt20,0.6946902654867256,0.6993217784476262,0.6970060219671759,0.6685945894105864,0.7242538943198118,0.38995484000092784,1808,1327
CAID3 Disorder-PDB,s2D-2,DED,calibrated,0.533,mid_20_30,0.6493506493506493,0.8053475935828877,0.7273491214667684,0.6872243688408443,0.7694953816892145,0.4413482827564387,1540,935
CAID3 Disorder-PDB,s2D-2,DED,calibrated,0.533,long_gt30,0.6656114804262953,0.7378897304914568,0.701750605458876,0.671760675920227,0.7332292512098688,0.3435035791218204,18954,5677
CAID3 Disorder-NOX,AlphaFold-pLDDT,AF,literal,0.5,short_lt20,0.2504145936981758,0.896969696969697,0.5736921453339364,0.5307441898367863,0.621774369087126,0.18927042685788614,603,495
CAID3 Disorder-NOX,AlphaFold-pLDDT,AF,literal,0.5,mid_20_30,0.4276401564537158,0.8670411985018727,0.6473406774777942,0.5895786529533678,0.709932669984183,0.31436287500857935,767,534
CAID3 Disorder-NOX,AlphaFold-pLDDT,AF,literal,0.5,long_gt30,0.6078051145315719,0.8269329896907216,0.7173690521111468,0.6771594144561417,0.7535328079871293,0.4063307855631133,16502,7760
CAID3 Disorder-NOX,AlphaFold-pLDDT,AF,calibrated,0.272,short_lt20,0.5870646766169154,0.7454545454545455,0.6662596110357304,0.60060157103409,0.731292697450333,0.3335516974331871,603,495
CAID3 Disorder-NOX,AlphaFold-pLDDT,AF,calibrated,0.272,mid_20_30,0.7262059973924381,0.7546816479400749,0.7404438226662564,0.6762549991807024,0.8131427172391477,0.47390083477014155,767,534
CAID3 Disorder-NOX,AlphaFold-pLDDT,AF,calibrated,0.272,long_gt30,0.8463822566961581,0.7032216494845361,0.7748019530903472,0.7342379640030726,0.8136048452511241,0.5454154658200755,16502,7760
CAID3 Disorder-NOX,AlphaFold-rsa,AF,literal,0.5,short_lt20,0.6069651741293532,0.5797979797979798,0.5933815769636666,0.5448535140301507,0.6426526313227648,0.18605051016666133,603,495
CAID3 Disorder-NOX,AlphaFold-rsa,AF,literal,0.5,mid_20_30,0.8279009126466753,0.5468164794007491,0.6873586960237121,0.6309029607421447,0.7415669425822735,0.3932687486688238,767,534
CAID3 Disorder-NOX,AlphaFold-rsa,AF,literal,0.5,long_gt30,0.9348563810447219,0.6019329896907216,0.7683946853677217,0.7257575295419726,0.8088794955524176,0.5889069269316427,16502,7760
CAID3 Disorder-NOX,AlphaFold-rsa,AF,calibrated,0.583,short_lt20,0.48258706467661694,0.7070707070707071,0.594828885873662,0.5533251240932261,0.6399972925959515,0.19286777041643455,603,495
CAID3 Disorder-NOX,AlphaFold-rsa,AF,calibrated,0.583,mid_20_30,0.6792698826597132,0.7209737827715356,0.7001218327156244,0.6326213512080693,0.7685182519590222,0.3939496297778622,767,534
CAID3 Disorder-NOX,AlphaFold-rsa,AF,calibrated,0.583,long_gt30,0.8683795903526845,0.722680412371134,0.7955300013619093,0.7600356000492638,0.8329058316971849,0.5906578361951177,16502,7760
CAID3 Disorder-NOX,AlphaFold3-pLDDT,AF,literal,0.5,short_lt20,0.24212271973466004,0.8767676767676768,0.5594451982511683,0.5242956011659118,0.5982919871146011,0.15124603779633575,603,495
CAID3 Disorder-NOX,AlphaFold3-pLDDT,AF,literal,0.5,mid_20_30,0.4784876140808344,0.8632958801498127,0.6708917471153235,0.6110748861877173,0.7357702450032325,0.35537877172659227,767,534
CAID3 Disorder-NOX,AlphaFold3-pLDDT,AF,literal,0.5,long_gt30,0.5607199127378499,0.8743556701030928,0.7175377914204714,0.6735047753966514,0.7568341225447834,0.41093938524402374,16502,7760
CAID3 Disorder-NOX,AlphaFold3-pLDDT,AF,calibrated,0.202,short_lt20,0.6616915422885572,0.696969696969697,0.6793306196291271,0.6145785171433638,0.7422625148165165,0.35692203118967064,603,495
CAID3 Disorder-NOX,AlphaFold3-pLDDT,AF,calibrated,0.202,mid_20_30,0.7953063885267275,0.700374531835206,0.7478404601809667,0.6905728845133711,0.8094800810101251,0.49610989570865216,767,534
CAID3 Disorder-NOX,AlphaFold3-pLDDT,AF,calibrated,0.202,long_gt30,0.8595321779178281,0.6666237113402061,0.7630779446290171,0.7202112637917375,0.8027330564506466,0.5312075143334876,16502,7760
CAID3 Disorder-NOX,AlphaFold3-rsa,AF,literal,0.5,short_lt20,0.615257048092869,0.5797979797979798,0.5975275139454244,0.5515378408756094,0.6475420339569622,0.1943996345902838,603,495
CAID3 Disorder-NOX,AlphaFold3-rsa,AF,literal,0.5,mid_20_30,0.8500651890482399,0.5430711610486891,0.6965681750484645,0.634624132988979,0.757626770864254,0.41766683891397666,767,534
CAID3 Disorder-NOX,AlphaFold3-rsa,AF,literal,0.5,long_gt30,0.9304326748272936,0.6056701030927835,0.7680513889600386,0.7308102676212583,0.8058787687336818,0.5846143323140338,16502,7760
CAID3 Disorder-NOX,AlphaFold3-rsa,AF,calibrated,0.497,short_lt20,0.6202321724709784,0.5737373737373738,0.5969847731041761,0.5520273637301929,0.6459188321445234,0.19344530323292908,603,495
CAID3 Disorder-NOX,AlphaFold3-rsa,AF,calibrated,0.497,mid_20_30,0.8526727509778357,0.5430711610486891,0.6978719560132625,0.6358138393370717,0.7587047332970914,0.4210094669724392,767,534
CAID3 Disorder-NOX,AlphaFold3-rsa,AF,calibrated,0.497,long_gt30,0.9327354260089686,0.6020618556701031,0.7673986408395359,0.7298821853358803,0.8058626947122824,0.5854614661980083,16502,7760
CAID3 Disorder-NOX,AIUPred,DED,literal,0.5,short_lt20,0.648424543946932,0.5070707070707071,0.5777476255088196,0.5262967749073664,0.6261945346458445,0.15667547756511302,603,495
CAID3 Disorder-NOX,AIUPred,DED,literal,0.5,mid_20_30,0.7848761408083442,0.5374531835205992,0.6611646621644718,0.6055770601473117,0.718765631749946,0.3330006381519364,767,534
CAID3 Disorder-NOX,AIUPred,DED,literal,0.5,long_gt30,0.8638952854199491,0.5804123711340207,0.7221538282769848,0.68318846225587,0.7587387558542518,0.4624483014364579,16502,7760
CAID3 Disorder-NOX,AIUPred,DED,calibrated,0.691,short_lt20,0.43449419568822556,0.7535353535353535,0.5940147746117895,0.5549746994544473,0.6344054136109276,0.19618809146348576,603,495
CAID3 Disorder-NOX,AIUPred,DED,calibrated,0.691,mid_20_30,0.529335071707953,0.7883895131086143,0.6588622924082836,0.6023885935799456,0.7187474307909358,0.3191773582749068,767,534
CAID3 Disorder-NOX,AIUPred,DED,calibrated,0.691,long_gt30,0.7362743909829111,0.7380154639175258,0.7371449274502184,0.6982945011915682,0.7750865672446007,0.44890062816282994,16502,7760
