dataset,round,reference,method,kind,operating_point,threshold,stratum,recall,recall_lo,recall_hi,specificity,balanced_accuracy,bacc_lo,bacc_hi,mcc,n_pos_residues,n_targets
CAID3 Disorder-PDB,caid3,disorder_pdb,DisEMBL-dis465,DED,literal,0.5,mid_20_30,0.37662337662337664,0.2998528112449799,0.4572757604634845,0.9499144184530116,0.6632688975381942,0.6247361702788089,0.704309622569366,0.23611926324706106,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisEMBL-dis465,DED,literal,0.5,long_gt30,0.40513875699060886,0.36829299298444373,0.44444150427704854,0.9499144184530116,0.6775265877218102,0.658889969831821,0.697843358555362,0.4470032362156397,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisEMBL-dis465,DED,calibrated,0.436,short_lt20,0.5016592920353983,0.43666855236863755,0.5677169882818706,0.9020498818159589,0.7018545869256786,0.6707244363697032,0.7354673826470316,0.2367048993194043,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisEMBL-dis465,DED,calibrated,0.436,mid_20_30,0.5051948051948052,0.42247632505329963,0.587355140605024,0.9020498818159589,0.7036223435053821,0.6633819778136777,0.7445656841481173,0.22324563802804603,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisEMBL-dis465,DED,calibrated,0.436,long_gt30,0.5350321831803313,0.4945702731291079,0.5754411430657713,0.9020498818159589,0.7185410324981452,0.698330701209764,0.7388008421067721,0.47324149740243765,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisEMBL-disHL,DED,literal,0.5,short_lt20,0.0027654867256637168,0.0005776013188679451,0.005368120104370719,0.9998981172059662,0.501331801965815,0.5002380474682747,0.502653493854157,0.0351767325162384,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisEMBL-disHL,DED,literal,0.5,mid_20_30,0.003896103896103896,0.0,0.008537774635082578,0.9998981172059662,0.501897110551035,0.49998098623022036,0.504224589686421,0.04421040742782368,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisEMBL-disHL,DED,literal,0.5,long_gt30,0.0011079455523899967,0.0005605024175275205,0.001793924363901804,0.9998981172059662,0.5005030313791781,0.5002256032041853,0.5008516934525341,0.023075769203542554,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisEMBL-disHL,DED,calibrated,0.125,short_lt20,0.3478982300884956,0.28428751222599385,0.4166728267297457,0.9020702583747656,0.6249842442316306,0.5925016377353308,0.6594718303908796,0.14981562686646793,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisEMBL-disHL,DED,calibrated,0.125,mid_20_30,0.43506493506493504,0.36283502816443697,0.5069025387655443,0.9020702583747656,0.6685675967198503,0.6314757062007335,0.7054117979538297,0.18641743711909065,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisEMBL-disHL,DED,calibrated,0.125,long_gt30,0.32283423024163765,0.27975779207269735,0.36484768736891354,0.9020702583747656,0.6124522443082017,0.5906013093338937,0.6344430643387612,0.2746220150029282,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,IsUnstruct,DED,literal,0.5,short_lt20,0.5890486725663717,0.5159326433276014,0.6617533657411667,0.8627842529953541,0.725916462780863,0.6904519077312288,0.7642533395590029,0.23218232641053274,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,IsUnstruct,DED,literal,0.5,mid_20_30,0.7467532467532467,0.6416646762599623,0.8373856745027636,0.8627842529953541,0.8047687498743004,0.7518756193489847,0.8501178386616645,0.2886991139170811,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,IsUnstruct,DED,literal,0.5,long_gt30,0.7637438007808378,0.7203768703241895,0.8056680662402917,0.8627842529953541,0.813264026888096,0.7908438041829289,0.8339480579515339,0.6063725041719034,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,IsUnstruct,DED,calibrated,0.68,short_lt20,0.4563053097345133,0.3802637547190206,0.530447603098729,0.9361602412584563,0.6962327754964848,0.6593776063017636,0.7326491851990262,0.2712630690803378,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,IsUnstruct,DED,calibrated,0.68,mid_20_30,0.5948051948051948,0.4967984859825031,0.6873038490007402,0.9361602412584563,0.7654827180318255,0.7177513338379944,0.8118772311127618,0.33616165395744957,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,IsUnstruct,DED,calibrated,0.68,long_gt30,0.6582779360557138,0.6056753056599337,0.7075368030393403,0.9361602412584563,0.7972190886570851,0.7713668060926412,0.8210647237952758,0.6337847003684169,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,RONN,DED,literal,0.5,short_lt20,0.5497787610619469,0.47630653168708625,0.6195167702756565,0.8395753525144674,0.6946770567882071,0.6597470726490083,0.7289746281914058,0.19001053677079408,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,RONN,DED,literal,0.5,mid_20_30,0.6824675324675324,0.5669612588389499,0.7788132438572613,0.8395753525144674,0.7610214424909999,0.7042956300637723,0.8095648445199828,0.23528539782128866,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,RONN,DED,literal,0.5,long_gt30,0.7499208610319722,0.7065315534826957,0.7875230722447663,0.8395753525144674,0.7947481067732198,0.7728598298680392,0.8148331903844409,0.5644012878950978,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,RONN,DED,calibrated,0.56,short_lt20,0.398783185840708,0.3297284254869241,0.4700230900798175,0.9235063982394653,0.6611447920400867,0.627578279343172,0.6959697268249924,0.2106601731707819,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,RONN,DED,calibrated,0.56,mid_20_30,0.5331168831168831,0.4261018236492536,0.6331594034368726,0.9235063982394653,0.7283116406781742,0.673802454355078,0.776607624355505,0.2735174675894993,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,RONN,DED,calibrated,0.56,long_gt30,0.6368576553761739,0.5887844134730493,0.6816921143314046,0.9235063982394653,0.7801820268078197,0.756618931089675,0.8019784057503734,0.5946033831581783,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PreDisorder,DED,literal,0.5,short_lt20,0.775995575221239,0.712641862896726,0.8411080677901782,0.8090105143043442,0.7925030447627917,0.7636173641570557,0.8234692353766102,0.2650634731662708,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PreDisorder,DED,literal,0.5,mid_20_30,0.7785714285714286,0.6902126990836573,0.8551226378170936,0.8090105143043442,0.7937909714378864,0.7504420846025572,0.8311328654416894,0.24826533093612752,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PreDisorder,DED,literal,0.5,long_gt30,0.8020470613063205,0.7511108297983289,0.846837635837838,0.8090105143043442,0.8055287878053323,0.7769332297812275,0.8297966075864025,0.5702962413734696,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PreDisorder,DED,calibrated,0.559,short_lt20,0.5940265486725663,0.5188632593821273,0.6746399313195154,0.9351414133181188,0.7645839809953425,0.726022993686194,0.8040675653360007,0.35379913956289377,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PreDisorder,DED,calibrated,0.559,mid_20_30,0.6266233766233766,0.5248511477649936,0.7246979861202959,0.9351414133181188,0.7808823949707477,0.730201023116838,0.8296934247015118,0.3517653762874759,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PreDisorder,DED,calibrated,0.559,long_gt30,0.6577503429355281,0.6013830960061287,0.7088248205246925,0.9351414133181188,0.7964458781268235,0.7681572865946807,0.8227259577435092,0.631568572417439,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,OPAL,DED,literal,0.5,short_lt20,0.8113938053097345,0.7524078534548778,0.8684376233270436,0.3939400114108729,0.6026669083603037,0.5752531314656726,0.628938279268965,0.07805505857059296,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,OPAL,DED,literal,0.5,mid_20_30,0.9285714285714286,0.8670368579422258,0.9763416473872115,0.3939400114108729,0.6612557199911507,0.6265778773327508,0.6915753098702584,0.11388568171301258,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,OPAL,DED,literal,0.5,long_gt30,0.8454152157855862,0.8086972412459627,0.8795380618960335,0.3939400114108729,0.6196776135982296,0.5942673116648052,0.6434398370111363,0.22869668391163586,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,OPAL,DED,calibrated,0.532,short_lt20,0.629424778761062,0.5515169807965861,0.7088836049883871,0.6277406471595077,0.6285827129602848,0.5943939019349199,0.6648745933746691,0.09801002553621689,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,OPAL,DED,calibrated,0.532,mid_20_30,0.8350649350649351,0.7602251203229312,0.903779072727535,0.6277406471595077,0.7314027911122214,0.690945330297157,0.7697524627155937,0.16325139498342806,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,OPAL,DED,calibrated,0.532,long_gt30,0.6257254405402554,0.571531556895867,0.6769536440526793,0.6277406471595077,0.6267330438498815,0.5951563735311164,0.6570017293706416,0.2287637385796247,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,pyHCA,DED,literal,0.5,short_lt20,0.1592920353982301,0.11121033304794613,0.21221007762819424,0.9876518053631103,0.5734719203806702,0.550224287601915,0.6000714557411366,0.20704981713286788,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,pyHCA,DED,literal,0.5,mid_20_30,0.2694805194805195,0.18007602868808015,0.3658866142228774,0.9876518053631103,0.6285661624218148,0.5836074487977398,0.6773416508451496,0.31413751033123466,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,pyHCA,DED,literal,0.5,long_gt30,0.38625092328796035,0.3156793416806804,0.4539427172639649,0.9876518053631103,0.6869513643255353,0.6516512944688512,0.7213605446282827,0.5224456860419472,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,pyHCA,DED,calibrated,0.271,short_lt20,0.3202433628318584,0.25397348325829383,0.38948047530695346,0.9222022984758333,0.6212228306538459,0.5883446601197219,0.6550099015519446,0.15973651886257262,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,pyHCA,DED,calibrated,0.271,mid_20_30,0.5142857142857142,0.4157416089726559,0.612312914788471,0.9222022984758333,0.7182440063807738,0.6674778740931513,0.7685633940660456,0.260561088765725,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,pyHCA,DED,calibrated,0.271,long_gt30,0.6571699905033238,0.5952822276279489,0.71752404162788,0.9222022984758333,0.7896861444895786,0.7576258890568989,0.8186981407947524,0.6088568948174277,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DeepIDP-2L,DED,literal,0.5,short_lt20,0.5160398230088495,0.43663341912028425,0.5932603187804375,0.9444738772516097,0.7302568501302296,0.6912875679501156,0.7681603092859862,0.3300379759120284,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DeepIDP-2L,DED,literal,0.5,mid_20_30,0.611038961038961,0.4975858054164058,0.7160982158691618,0.9444738772516097,0.7777564191452854,0.7230682460589802,0.8296368438473074,0.3681077923189141,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DeepIDP-2L,DED,literal,0.5,long_gt30,0.7177376807006437,0.6472686439162055,0.7829783824527202,0.9444738772516097,0.8311057789761267,0.7956407183895401,0.8642360129398372,0.6951083529337979,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DeepIDP-2L,DED,calibrated,0.534,short_lt20,0.4795353982300885,0.4005987403049703,0.5543123633879782,0.9553753362132203,0.7174553672216544,0.6786211120388315,0.7542377196667426,0.3388048585215068,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DeepIDP-2L,DED,calibrated,0.534,mid_20_30,0.5831168831168831,0.4735184058054303,0.6855325434212309,0.9553753362132203,0.7692461096650518,0.7161667971730297,0.8205655948253009,0.38642121024793025,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DeepIDP-2L,DED,calibrated,0.534,long_gt30,0.6969505117653266,0.6253498928212528,0.765665591213644,0.9553753362132203,0.8261629239892735,0.7898898175183812,0.860533958733476,0.6988316390672134,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR-long,DED,literal,0.5,short_lt20,0.6222345132743363,0.548423764248276,0.6919546417569367,0.908285108810824,0.7652598110425801,0.7271594257078362,0.8009264180940581,0.3131754431158603,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR-long,DED,literal,0.5,mid_20_30,0.7772727272727272,0.6954172644667623,0.85040277161022,0.908285108810824,0.8427789180417756,0.8027092187061488,0.8780326751991578,0.37253545410520583,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR-long,DED,literal,0.5,long_gt30,0.8417748232563047,0.7885552352461489,0.8912417345614669,0.908285108810824,0.8750299660335643,0.8471116549083497,0.900476875454403,0.7333069340411162,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR-long,DED,calibrated,0.524,short_lt20,0.5901548672566371,0.5171324240048141,0.6596368349392543,0.919797864536637,0.7549763658966371,0.7169050679419259,0.7905755404496863,0.31705311589031315,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR-long,DED,calibrated,0.524,mid_20_30,0.7538961038961038,0.6670863114845268,0.8320716527913391,0.919797864536637,0.8368469842163704,0.7934465970786252,0.8740428879846579,0.3845067120734908,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR-long,DED,calibrated,0.524,long_gt30,0.824153213042102,0.7693237990927336,0.8754157150595717,0.919797864536637,0.8719755387893695,0.8438493428650389,0.8985651576953158,0.7369335464340396,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR-short,DED,literal,0.5,short_lt20,0.7206858407079646,0.6601763796594963,0.7779697622386963,0.8924932757355938,0.8065895582217792,0.7739591178980635,0.8370180526000646,0.3383099988067384,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR-short,DED,literal,0.5,mid_20_30,0.7928571428571428,0.7180769522856518,0.8590131170844882,0.8924932757355938,0.8426752092963683,0.8064000876217423,0.8751589007471856,0.35191546969321275,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR-short,DED,literal,0.5,long_gt30,0.8391896169673947,0.788398315619099,0.8866510297387038,0.8924932757355938,0.8658414463514943,0.8395590017503936,0.8909981635352752,0.708400580966097,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR-short,DED,calibrated,0.532895,short_lt20,0.6924778761061947,0.6278644003425232,0.751912852224914,0.9065938544298638,0.7995358652680293,0.7664202554321164,0.8298294150508405,0.3480304310740884,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR-short,DED,calibrated,0.532895,mid_20_30,0.7714285714285715,0.691774776854023,0.8415499033070755,0.9065938544298638,0.8390112129292177,0.8012149000523752,0.8733441071948822,0.3663731721323689,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR-short,DED,calibrated,0.532895,long_gt30,0.8186662445921705,0.7656644616140869,0.8670869105086131,0.9065938544298638,0.8626300495110172,0.8351694865084855,0.8887162310649452,0.7126409696009427,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR2-Prof-Art,DED,literal,0.5,short_lt20,0.6244469026548672,0.5526917594374879,0.6955425021677045,0.9053712609014589,0.7649090817781631,0.7264905432057395,0.8005736591856785,0.30925635224018777,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR2-Prof-Art,DED,literal,0.5,mid_20_30,0.8077922077922078,0.7303836223809925,0.873699059113093,0.9053712609014589,0.8565817343468334,0.817704725305772,0.8896230501505807,0.3820413646212455,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR2-Prof-Art,DED,literal,0.5,long_gt30,0.8799198058457318,0.838158288078848,0.9218872218054514,0.9053712609014589,0.8926455333735954,0.8700221477131679,0.9167203747721099,0.7589375986824929,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR2-Prof-Art,DED,calibrated,0.556,short_lt20,0.5586283185840708,0.48393019739195475,0.6331227787334758,0.9220189094465726,0.7403236140153218,0.702431446748651,0.7786169315069953,0.3033692234464997,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR2-Prof-Art,DED,calibrated,0.556,mid_20_30,0.7467532467532467,0.6577811513172368,0.8284046600902002,0.9220189094465726,0.8343860780999097,0.7883810226658825,0.8735779913428195,0.3857635967115042,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR2-Prof-Art,DED,calibrated,0.556,long_gt30,0.8636699377440118,0.8184634509445229,0.9078014926921025,0.9220189094465726,0.8928444235952921,0.8690069601928199,0.9184867605443676,0.7709538166075447,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR2-Seq-Art,DED,literal,0.5,short_lt20,0.6023230088495575,0.527584030138883,0.6753546111884535,0.896283315673649,0.7493031622616033,0.7099186735844417,0.7883207307735035,0.2825884632708385,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR2-Seq-Art,DED,literal,0.5,mid_20_30,0.7525974025974026,0.6562604721805874,0.8380541865301684,0.896283315673649,0.8244403591355258,0.7767560208348888,0.8669877413111325,0.3387852659763896,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR2-Seq-Art,DED,literal,0.5,long_gt30,0.8928985966023003,0.8547503768179071,0.9264060994901768,0.896283315673649,0.8945909561379747,0.8717138075111779,0.9155775672986225,0.7562375303849885,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR2-Seq-Art,DED,calibrated,0.591,short_lt20,0.5105088495575221,0.4397886313908136,0.581618639799333,0.925401418208493,0.7179551338830075,0.6818014292034662,0.7545986289550876,0.2818500335291988,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR2-Seq-Art,DED,calibrated,0.591,mid_20_30,0.687012987012987,0.5774017738908791,0.783157575728826,0.925401418208493,0.80620720261074,0.7547196568250735,0.850986722594754,0.3617622104055802,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR2-Seq-Art,DED,calibrated,0.591,long_gt30,0.8621926770074918,0.8236936072466627,0.8993763397975048,0.925401418208493,0.8937970476079924,0.8716173409309016,0.9150441218652776,0.7749919141966979,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,AUCpred-profile,DED,literal,0.5,short_lt20,0.5381637168141593,0.4644487288722659,0.6098832955474633,0.9550493112723123,0.7466065140432359,0.7095752595113505,0.7828159677325731,0.3772603104208394,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,AUCpred-profile,DED,literal,0.5,mid_20_30,0.6474025974025974,0.5405474868710364,0.7501783688684274,0.9550493112723123,0.8012259543374549,0.7487106301319265,0.8512367896906138,0.4250011809240122,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,AUCpred-profile,DED,literal,0.5,long_gt30,0.6856072596813337,0.630988175422976,0.7473634121117746,0.9550493112723123,0.820328285476823,0.79258228802774,0.8507928607880074,0.6895059646119119,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,AUCpred-profile,DED,calibrated,0.305,short_lt20,0.5779867256637168,0.5028048120221321,0.6494924090325785,0.9458798598092754,0.7619332927364961,0.7243532988866024,0.7964913397043416,0.3734239530919302,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,AUCpred-profile,DED,calibrated,0.305,mid_20_30,0.6746753246753247,0.5684300708913322,0.7755946345679385,0.9458798598092754,0.8102775922423,0.7566470823597059,0.8600723037861779,0.40971748346423315,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,AUCpred-profile,DED,calibrated,0.305,long_gt30,0.7124617494987865,0.6586767080633174,0.7732834665925766,0.9458798598092754,0.8291708046540309,0.8023969061319062,0.8593305847102116,0.693517652014969,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,AUCpred-no-profile,DED,literal,0.5,short_lt20,0.4280973451327434,0.35480736859406703,0.5051805602710817,0.9684163338495395,0.6982568394911415,0.66127454384856,0.7350274937121746,0.3515884222039518,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,AUCpred-no-profile,DED,literal,0.5,mid_20_30,0.5272727272727272,0.42952767754547516,0.6331407368693689,0.9684163338495395,0.7478445305611334,0.6986570573660726,0.8017773234739592,0.4036432252936455,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,AUCpred-no-profile,DED,literal,0.5,long_gt30,0.5789279307797827,0.5249014720435459,0.6352324473850829,0.9684163338495395,0.7736721323146611,0.7467763740834896,0.8020794558722355,0.6331659048646031,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,AUCpred-no-profile,DED,calibrated,0.092,short_lt20,0.5597345132743363,0.48759474833407795,0.6385127508286061,0.9203887847420328,0.7400616490081846,0.7035754902557246,0.7801315546050023,0.30077000920637087,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,AUCpred-no-profile,DED,calibrated,0.092,mid_20_30,0.6564935064935065,0.5611923234949795,0.7526369512614984,0.9203887847420328,0.7884411456177696,0.7427837585691527,0.8373390801828191,0.33453324859438244,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,AUCpred-no-profile,DED,calibrated,0.092,long_gt30,0.6966867152052337,0.6444314625902936,0.7486017754849503,0.9203887847420328,0.8085377499736333,0.7830832591139749,0.8345314602925683,0.6375837895031976,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisoPred,DED,literal,0.5,short_lt20,0.314712389380531,0.24111749064132484,0.3869856938250708,0.955640231477708,0.6351763104291195,0.5984853538039552,0.6717102720482836,0.22149814237329343,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisoPred,DED,literal,0.5,mid_20_30,0.5512987012987013,0.45385360404246516,0.6540052264359524,0.955640231477708,0.7534694663882047,0.7055308102394559,0.803019766382995,0.36724701226359263,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisoPred,DED,literal,0.5,long_gt30,0.7271815975519679,0.6682820144100932,0.7801734372017078,0.955640231477708,0.841410914514838,0.8123270994824525,0.8681459131200954,0.722407392046599,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisoPred,DED,calibrated,0.441,short_lt20,0.4103982300884956,0.32301135169826606,0.49491550095264264,0.9311272312331893,0.6707627306608425,0.6282252228715304,0.711261012338677,0.23171617245400505,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisoPred,DED,calibrated,0.441,mid_20_30,0.6402597402597403,0.5400991465068411,0.738878986100622,0.9311272312331893,0.7856934857464648,0.7377607082034615,0.8342562847229553,0.34956467483140546,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisoPred,DED,calibrated,0.441,long_gt30,0.7872744539411206,0.7340230851231339,0.836511727727062,0.9311272312331893,0.8592008425871549,0.832885024109915,0.8843867789134723,0.7262774959250003,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisPredict2,DED,literal,0.5,short_lt20,0.3622787610619469,0.2860109391667875,0.4441401205709511,0.813411851006602,0.5878453060342744,0.5531654466613086,0.62517950803278,0.08243860845208179,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisPredict2,DED,literal,0.5,mid_20_30,0.35,0.2632959729569698,0.44182219961776054,0.813411851006602,0.581705925503301,0.5400932215469353,0.6240645637844197,0.07132049894599504,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisPredict2,DED,literal,0.5,long_gt30,0.4860187823150786,0.421798573877848,0.5532074816117887,0.813411851006602,0.6497153166608403,0.6154451881075758,0.6850535868789167,0.30236447104054687,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisPredict2,DED,calibrated,0.429,short_lt20,0.4745575221238938,0.39081743512687617,0.562652638849083,0.7202706007009536,0.5974140614124237,0.5578725106212516,0.6356905716804683,0.07975831774535982,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisPredict2,DED,calibrated,0.429,mid_20_30,0.487012987012987,0.39297156851033327,0.5825809143473656,0.7202706007009536,0.6036417938569703,0.5588927373441229,0.6455974217525786,0.0787813671755133,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisPredict2,DED,calibrated,0.429,long_gt30,0.6142766698322254,0.549630809438111,0.6777331861498364,0.7202706007009536,0.6672736352665896,0.6321732522577461,0.7013188165465193,0.31014756800131266,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisPredict3,DED,literal,0.5,short_lt20,0.28926991150442477,0.22035585552438952,0.3616915621984294,0.9725527752873094,0.6309113433958671,0.5980694757754845,0.6662985469228913,0.25760850111335676,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisPredict3,DED,literal,0.5,mid_20_30,0.35,0.2595094710297529,0.4528088904156193,0.9725527752873094,0.6612763876436547,0.6170948351467055,0.7103914363373323,0.292500540137223,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisPredict3,DED,literal,0.5,long_gt30,0.45357180542365727,0.39130586518109645,0.5226160123589603,0.9725527752873094,0.7130622903554833,0.6828648681713688,0.7469717078278838,0.5407609357345156,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisPredict3,DED,calibrated,0.08,short_lt20,0.5702433628318584,0.4922413232167133,0.6521874385205587,0.8835275898606243,0.7268854763462413,0.6887723578296104,0.7645220081466668,0.2476929943751609,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisPredict3,DED,calibrated,0.08,mid_20_30,0.687012987012987,0.5891591925580508,0.7798889963656386,0.8835275898606243,0.7852702884368057,0.7362716627425206,0.8305294867133877,0.2878151835449557,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,DisPredict3,DED,calibrated,0.08,long_gt30,0.7751925714888678,0.7270214556247646,0.8250967351871834,0.8835275898606243,0.8293600806747461,0.8053588185843236,0.8529990620130902,0.6444301556784373,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,IDP-Fusion,DED,literal,0.5,short_lt20,0.5763274336283186,0.49335179559126324,0.655308467163751,0.9206333034477138,0.7484803685380161,0.70805201737054,0.7873608711120706,0.3108105317265228,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,IDP-Fusion,DED,literal,0.5,mid_20_30,0.7071428571428572,0.6171252446183952,0.8007132080782547,0.9206333034477138,0.8138880802952855,0.769148195215507,0.8598839552399395,0.3618895063982545,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,IDP-Fusion,DED,literal,0.5,long_gt30,0.8012556716260419,0.7391557271795427,0.8664463854885329,0.9206333034477138,0.8609444875368779,0.8284200957290819,0.8933658012251182,0.7204038162516146,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,IDP-Fusion,DED,calibrated,0.538,short_lt20,0.5525442477876106,0.4701307475704818,0.6303078442968371,0.935284049229766,0.7439141485086883,0.7044097854517911,0.7827237702293363,0.3290578499645688,1808,261
CAID3 Disorder-PDB,caid3,disorder_pdb,IDP-Fusion,DED,calibrated,0.538,mid_20_30,0.6818181818181818,0.5873105908233816,0.7806485222032306,0.935284049229766,0.808551115523974,0.759931912556249,0.8567960402448034,0.38315555225829934,1540,261
CAID3 Disorder-PDB,caid3,disorder_pdb,IDP-Fusion,DED,calibrated,0.538,long_gt30,0.7812598923710035,0.7181501924000567,0.8458068368306267,0.935284049229766,0.8582719708003848,0.8254509757956242,0.8903489133736316,0.7284504445736713,18954,261
CAID3 Disorder-PDB,caid3,disorder_pdb,rawMSA-disorder,DED,literal,0.5,short_lt20,0.26714601769911506,0.20276858200120199,0.33780816390796903,0.975344363843834,0.6212451907714746,0.5893444604313599,0.6556785764554405,0.2502977836831099,1808,261
